,id,popularity,artist_ids
6090,https://open.spotify.com/track/572NmogOEHowA9JdNqh036  ,10,['1RyvyyTE3xzB2ZywiAwp0i']
6125,https://open.spotify.com/track/133V82vMO7TB1WYehNUMwW  ,7,['1RyvyyTE3xzB2ZywiAwp0i']
6127,https://open.spotify.com/track/3s2rQnjOKEENte75MloNMq  ,7,['1RyvyyTE3xzB2ZywiAwp0i']
6139,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ  ,0,['1HY2Jd0NmPuamShAr6KMms']
6148,https://open.spotify.com/track/77zIq99gy96DGkMak3a2wF  ,8,['1RyvyyTE3xzB2ZywiAwp0i']
6153,https://open.spotify.com/track/1sl5tSzfK1JrcQIcA8rYDy  ,0,"['4lDBihdpMlOalxy1jkUbPl', '0fs8oBR1rx7JIXZi75h7Uu']"
6157,https://open.spotify.com/track/7sMBRW8Y8iL19IchYMAogN  ,11,['1RyvyyTE3xzB2ZywiAwp0i']
6174,https://open.spotify.com/track/4nDfc6F2uVcc6wdG7kBzWO  ,0,"['4Rxn7Im3LGfyRkY2FlHhWi', '0hCNtLu0JehylgoiP8L4Gh']"
6175,https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7  ,24,"['1XLjkBxFokuDTlHt0mQkRe', '6ctgu4FFlnNhMgrKiIzCxp']"
6177,https://open.spotify.com/track/4IcwdrlHrNF7IxMMMloEBh  ,6,['1RyvyyTE3xzB2ZywiAwp0i']
6182,https://open.spotify.com/track/2Yimo750CLgO2mDPPndSK6  ,5,['1RyvyyTE3xzB2ZywiAwp0i']
6188,https://open.spotify.com/track/1RLRjT3mBJ7PW83rIvE2bu  ,5,['1RyvyyTE3xzB2ZywiAwp0i']
6479,https://open.spotify.com/track/28mrq1UKIVItTbPqyub52b  ,0,['1URnnhqYAYcrqrcwql10ft']
6494,https://open.spotify.com/track/6sBB5CBuzKJhDooro1IraE  ,0,['1URnnhqYAYcrqrcwql10ft']
6496,https://open.spotify.com/track/1GFvYZ72Ca67UG9Kdjjk3C  ,0,['1URnnhqYAYcrqrcwql10ft']
6534,https://open.spotify.com/track/6DLSa36zH0cSTO7bWCCxx0  ,0,['1URnnhqYAYcrqrcwql10ft']
6543,https://open.spotify.com/track/2pmYug1wWd0WoK5tpbsbKL  ,0,['1URnnhqYAYcrqrcwql10ft']
6548,https://open.spotify.com/track/0zcmVx57BsnlYaPu7k2e2e  ,0,['1URnnhqYAYcrqrcwql10ft']
6556,https://open.spotify.com/track/06RzVT7uWMYv2fPTyiOy1m  ,0,['1URnnhqYAYcrqrcwql10ft']
6558,https://open.spotify.com/track/1U3XdjHLA6TgpVEGTikNcp  ,0,['1URnnhqYAYcrqrcwql10ft']
6585,https://open.spotify.com/track/7rErmb9ztCh29H8nWmavQz  ,0,['1URnnhqYAYcrqrcwql10ft']
6967,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs  ,0,"['2jku7tDXc6XoB6MO2hFuqg', '6Xgp2XMz1fhVYe7i6yNAax']"
6990,https://open.spotify.com/track/0fAVi8b6VX6NgT4j1aRLdT  ,0,['1p6CdzJRoicjRcSdWoB9Qc']
7073,https://open.spotify.com/track/1gb6riq7CCP5clGpSD0XPH  ,11,['1RyvyyTE3xzB2ZywiAwp0i']
7078,https://open.spotify.com/track/4Q9vx0KwTiOMaRjOZkaxst  ,13,['1RyvyyTE3xzB2ZywiAwp0i']
7081,https://open.spotify.com/track/3IJPE9ICRq5PxVZxdv1sEv  ,11,['1RyvyyTE3xzB2ZywiAwp0i']
7087,https://open.spotify.com/track/6pRoE3RdW4w1Fjd8epVWjZ  ,7,['1RyvyyTE3xzB2ZywiAwp0i']
7091,https://open.spotify.com/track/5qdaaB2RYHohGB1vglLuAf  ,7,['1RyvyyTE3xzB2ZywiAwp0i']
7126,https://open.spotify.com/track/7y06b4wdIvUa5mEiEClTA3  ,6,['1RyvyyTE3xzB2ZywiAwp0i']
7146,https://open.spotify.com/track/73grS4MZ4rHwa7CJOihO73  ,18,['1RyvyyTE3xzB2ZywiAwp0i']
7150,https://open.spotify.com/track/70nMgdn0StiYRaDqTGJeCO  ,6,['1RyvyyTE3xzB2ZywiAwp0i']
7153,https://open.spotify.com/track/40FrkaBaV1XUfpUH1W6319  ,5,['1RyvyyTE3xzB2ZywiAwp0i']
7161,https://open.spotify.com/track/2zGvXOnaY9owBpYz3ZLjw5  ,11,['1RyvyyTE3xzB2ZywiAwp0i']
8323,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE  ,2,"['1vCWHaC5f2uS3yhpwWbIA6', '5JYo7gm2dkyLLlWHjxS7Dy']"
8350,https://open.spotify.com/track/3V6c2SccJOuAez9YbpALf8  ,27,"['5M0lbkGluOPXLeFjApw8r8', '6Xgp2XMz1fhVYe7i6yNAax']"
8370,https://open.spotify.com/track/6rdEEYHsLavlklAypD5cre  ,1,['2UZMlIwnkgAEDBsw1Rejkn']
8383,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO  ,0,['74KM79TiuVKeVCqs8QtB0B']
8385,https://open.spotify.com/track/5xS9hkTGfxqXyxX6wWWTt4  ,0,['4tX2TplrkIP4v05BNC903e']
8460,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj  ,0,['3gGUMEwIX6XodWsYEvKSal']
8535,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf  ,0,['3gTZHK9u10mTyoEoT9tJaE']
8581,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou  ,1,"['1r4hJ1h58CWwUQe3MxPuau', '1B0Rp4SWGnFgGCPU5Pju6E']"
8689,https://open.spotify.com/track/3B36YnwXzR3VKm4hHYmGtr  ,0,['4Ywiqc8KxAECFoOWWAYry4']
9009,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V  ,0,"['02kJSzxNuaWGqwubyUba0Z', '26VFTg2z8YR0cCuwLzESi2']"
9053,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu  ,0,['0vbEs3DgphJ2RGZqh4qFLT']
9116,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr  ,1,['7mnAzEmgquhrVtGob81SmO']
9123,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm  ,0,['2kCcBybjl3SAtIcwdWpUe3']
9135,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep  ,0,"['163tK9Wjr9P9DmM0AVK7lm', '6LuN9FCkKOj5PcnpouEgny', '246dkjvS1zLTtiykXe5h60', '7tYKF4w9nC0nq9CsPZTHyP']"
9144,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7  ,0,['4STHEaNw4mPZ2tzheohgXB']
9149,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE  ,0,"['5fMUXHkw8R8eOP2RNVYEZX', '0bdfiayQAKewqEvaU6rXCv']"
9199,https://open.spotify.com/track/0Gux2yTMWYOlcBUNjGJu5p  ,0,"['0c173mlxpT3dSFRgMO8XPh', '0iEtIxbK0KxaSlF7G42ZOp', '1URnnhqYAYcrqrcwql10ft']"
9497,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K  ,0,"['7gZfnEnfiaHzxARJ2LeXrf', '34Y0ldeyUv7jBvukWOGASO']"
9539,https://open.spotify.com/track/1HLL8X0LH20F6Z9SLXLIjr  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '0Y5tJX1MQlPlqiwlOH1tJY', '46SHBwWsqBkxI7EeeBEQG7', '1URnnhqYAYcrqrcwql10ft']"
9559,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ  ,4,"['5JZ7CnR6gTvEMKX4g70Amv', '0ZED1XzwlLHW4ZaG4lOT6m']"
9581,https://open.spotify.com/track/1XBc4r6ltXjkFJBrsttwIF  ,0,['4cPHsZM98sKzmV26wlwD2W']
9803,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2  ,1,"['0QHgL1lAIqAw0HtD7YldmP', '1uNFoZAHBGtllmzznpCI3s', '0VRj0yCOv2FXJNP47XQnx5', '1anyVhU62p31KFi8MEzkbf', '55Aa2cqylxrFIXC767Z865']"
9828,https://open.spotify.com/track/3pC1ILr9KzmQLMe8Kn5QBG  ,0,"['0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4']"
9920,https://open.spotify.com/track/7DQXiMeLqiQsy1uqHSk0xc  ,0,"['7blkMNJv8n9ceP9zlA4W2U', '6G9bygHlCyPgNGxK2l3YdE']"
9961,https://open.spotify.com/track/0ZExP2I5Ej92PsnG4G1jVG  ,0,['0ZED1XzwlLHW4ZaG4lOT6m']
9963,https://open.spotify.com/track/1E2ePlJmijVSX0o1G9TFgR  ,0,"['7tYKF4w9nC0nq9CsPZTHyP', '0Y5tJX1MQlPlqiwlOH1tJY']"
10017,https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3  ,0,"['5f7VJjfbwm532GiveGC0ZK', '2hlmm7s2ICUX0LVIhVFlZQ']"
10042,https://open.spotify.com/track/2uMTscYuCT3BZ0OCzH3MwN  ,0,['46SHBwWsqBkxI7EeeBEQG7']
10141,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R  ,0,['40LHVA5BTQp9RxHOQ9JPYj']
10389,https://open.spotify.com/track/0o7glLPfZgns8ZF14Wlpf7  ,0,['3BmGtnKgCSGYIUhmivXKWX']
10575,https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP  ,2,['64KEffDW9EtZ1y2vBYgq8T']
10627,https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
10760,https://open.spotify.com/track/3iKALqmeWDBWRlQU8z03kA  ,0,['7rkW85dBwwrJtlHRDkJDAC']
10781,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq  ,1,['2jnIB6XdLvnJUeNTy5A0J2']
10785,https://open.spotify.com/track/3HP3VodiF28Bcr3dlProO4  ,0,['7rkW85dBwwrJtlHRDkJDAC']
10789,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7  ,23,['4npEfmQ6YuiwW1GpUmaq3F']
10798,https://open.spotify.com/track/0nA2zH7QBV92QkSuwdCZbi  ,0,"['7rkW85dBwwrJtlHRDkJDAC', '2hlmm7s2ICUX0LVIhVFlZQ']"
10977,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s  ,0,['1Xyo4u8uXC1ZmMpatF05PJ']
10979,https://open.spotify.com/track/6SkeXwlWEHhjSZPNVSpJae  ,0,"['4oUHIQIBe0LHzYfvXNW4QM', '3b8QkneNDz4JHKKKlLgYZg']"
10981,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k  ,0,"['7c0XG5cIJTrrAgEC3ULPiq', '13y7CgLHjMVRMDqxdx0Xdo', '0VRj0yCOv2FXJNP47XQnx5']"
10997,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl  ,2,['1vCWHaC5f2uS3yhpwWbIA6']
11078,https://open.spotify.com/track/0EwS8XJQspgrj1zSUXhFkl  ,0,"['7gZfnEnfiaHzxARJ2LeXrf', '5K4W6rqBFWDnAN6FQUkS6x']"
11098,https://open.spotify.com/track/46DwQbCUzWr4bT0Uu2lDK8  ,9,['2cFCoDyEaPrw8QVnrDlPKU']
11138,https://open.spotify.com/track/26jYPsHHSOxCTz4cLt6SbQ  ,0,"['7gZfnEnfiaHzxARJ2LeXrf', '2hlmm7s2ICUX0LVIhVFlZQ']"
11139,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE  ,2,"['7gZfnEnfiaHzxARJ2LeXrf', '2R21vXR83lH98kGeO99Y66']"
11185,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS  ,0,"['69GGBxA162lTqCwzJG5jLp', '3RqBeV12Tt7A8xH3zBDDUF']"
11312,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO  ,0,"['15NtJjjHRFybdNSMyM9smT', '6V3F8MZrOKdT9fU686ybE9', '6PXS4YHDkKvl1wkIl4V8DL']"
11338,https://open.spotify.com/track/1PouCui4RgDYcrQVAqdYuf  ,0,['2kucQ9jQwuD8jWdtR9Ef38']
11345,https://open.spotify.com/track/2Cth0v1xri32oZ799rL3rl  ,0,"['5LHRHt1k9lMyONurDHEdrp', '5K4W6rqBFWDnAN6FQUkS6x']"
11398,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje  ,0,['0lzV2CiahHRiGd6qpADtPS']
11575,https://open.spotify.com/track/0NyOeqzqjVM9j7IuWp2oJ6  ,0,"['2ZRQcIgzPCVaT9XKhXZIzh', '45eNHdiiabvmbp4erw26rg', '6Dd3NScHWwnW6obMFbl1BH']"
11797,https://open.spotify.com/track/3Z2sglqDj1rDRMF5x0Sz2R  ,0,['73sIBHcqh3Z3NyqHKZ7FOL']
11846,https://open.spotify.com/track/01DOm09B2AbiTARAbXVI6g  ,6,"['5IcR3N7QB1j6KBL8eImZ8m', '0Y5tJX1MQlPlqiwlOH1tJY']"
12056,https://open.spotify.com/track/5M98ml69pyn28o5XvAUN0r  ,3,"['1thbOfXak53dM1Xabq3pmb', '02kJSzxNuaWGqwubyUba0Z']"
12196,https://open.spotify.com/track/6YndZBGmLySgsVScckWkmO  ,8,['3WGpXCj9YhhfX11TToZcXP']
12517,https://open.spotify.com/track/2Es3LsoQwFJNfpQYRWxfS9  ,0,"['5pkJj3IFFJBgzNYJsGR57Y', '4SsVbpTthjScTS7U2hmr1X']"
13398,https://open.spotify.com/track/0JnSoyZMTYZLWFVdVT1JFZ  ,20,"['3gIRvgZssIb9aiirIg0nI3', '5JMLG56F1X5mFmWNmS0iAp']"
13472,https://open.spotify.com/track/1yYzuNd0KRyHVJ3NH8apBt  ,0,['4LLpKhyESsyAXpc4laK94U']
13764,https://open.spotify.com/track/5kXDF4OmM5COyeo6z97nEk  ,0,['5BvJzeQpmsdsFp4HGUYUEx']
13907,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6  ,0,['69GGBxA162lTqCwzJG5jLp']
14147,https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ  ,20,['164hs3x1Tsp3FgJWNHee1r']
14369,https://open.spotify.com/track/0or0gNaKAXYYCsOrpvRzAu  ,0,['163tK9Wjr9P9DmM0AVK7lm']
14370,https://open.spotify.com/track/1KT0xdIjm7t053xByACrrg  ,0,"['66CXWjxzNUsdJxJ2JdwvnR', '5y2Xq6xcjJb2jVM54GHK3t']"
14376,https://open.spotify.com/track/4kNvYhyl8R6m1vykVkcuBu  ,0,"['3TVXtAsR1Inumwj472S9r4', '17lzZA2AlOHwCwFALHttmp', '0c173mlxpT3dSFRgMO8XPh']"
14859,https://open.spotify.com/track/0UioblV1x795s55Ur58c6c  ,0,['7x8MuRMbm9XIldHSJOtoNo']
14956,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph  ,0,"['23fqKkggKUBHNkbKtXEls4', '5Pwc4xIPtQLFEnJriah9YJ']"
15162,https://open.spotify.com/track/2XdgSB4TtzUHQYCMfSHbFI  ,0,"['7bXgB6jMjp9ATFy66eO08Z', '1RyvyyTE3xzB2ZywiAwp0i', '50co4Is1HCEo8bhOyUWKpn']"
16101,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
16140,https://open.spotify.com/track/5I8oEqbk2ZBmQfXCrZbUFb  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
16176,https://open.spotify.com/track/1KXFoiT2n4QXRsFvhWNI4I  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
16179,https://open.spotify.com/track/1mmAqhLcvPrknbslMiDlyU  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
16183,https://open.spotify.com/track/7hlhojpax9zg2FNdBLY5ox  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
16189,https://open.spotify.com/track/0rrfXLr1p1yxsUy7LrKoYT  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
17083,https://open.spotify.com/track/6bMIExEulvwM2X6zsuiYwr  ,0,"['2jku7tDXc6XoB6MO2hFuqg', '2hlmm7s2ICUX0LVIhVFlZQ']"
17148,https://open.spotify.com/track/2cRgo1TiPm7SnPvYzvbOLf  ,0,"['2jku7tDXc6XoB6MO2hFuqg', '1pPmIToKXyGdsCF6LmqLmI']"
17788,https://open.spotify.com/track/5tFgCPC2Hdw4qu9b7RkWhR  ,0,['3oSJ7TBVCWMDMiYjXNiCKE']
17797,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq  ,3,"['2R21vXR83lH98kGeO99Y66', '5lwmRuXgjX8xIwlnauTZIP']"
18133,https://open.spotify.com/track/12rbR0qoFJQ7rRGzgXrzHy  ,0,"['28ExwzUQsvgJooOI0X1mr3', '2YZyLoL8N0Wb9xBt1NhZWg']"
18190,https://open.spotify.com/track/6o6XM9jgPHopOG6SMTyHoE  ,0,['28ExwzUQsvgJooOI0X1mr3']
18197,https://open.spotify.com/track/0kCygKyDa4KT1Whx3wHIhh  ,0,"['28ExwzUQsvgJooOI0X1mr3', '3KV3p5EY4AvKxOlhGHORLg']"
18543,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl  ,0,['6T5tfhQCknKG4UnH90qGnz']
18572,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT  ,0,"['738wLrAtLtCtFOLvQBXOXp', '4VZY0nxYMSNotbS7WjNVQy', '374sWpAJsbZckf98df2jJJ']"
18576,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n  ,0,"['540vIaP2JwjQb9dm3aArA4', '0CjWKoS55T7DOt0HJuwF1H']"
18769,https://open.spotify.com/track/3i01Zk9c0FQ5HA1WJjflXI  ,0,['0huGjMyP507tBCARyzSkrv']
18872,https://open.spotify.com/track/27P4XoNXXEV4lTc3sB61RK  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn']"
18873,https://open.spotify.com/track/3tkFCUaISwablf9MJydsuB  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '2hlmm7s2ICUX0LVIhVFlZQ', '50co4Is1HCEo8bhOyUWKpn']"
18885,https://open.spotify.com/track/6qZANDqrSAvfuSjcxBP1PD  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '13y7CgLHjMVRMDqxdx0Xdo']"
18888,https://open.spotify.com/track/0McI9sOmkpfd4E72njtU0G  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '1zNqQNIdeOUZHb8zbZRFMX', '3tVQdUvClmAT7URs9V3rsp']"
18896,https://open.spotify.com/track/0KPiSFlz5OUCgw7nwvhYWe  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '1vyhD5VmyZ7KMfW5gqLgo5', '3tVQdUvClmAT7URs9V3rsp', '4DdkRBBYG6Yk9Ka8tdJ9BW']"
18898,https://open.spotify.com/track/2kJAhu7mesSEkML8zviSNX  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '0Y5tJX1MQlPlqiwlOH1tJY']"
18903,https://open.spotify.com/track/304CtPEPYQS6hbM4CubVti  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '4DdkRBBYG6Yk9Ka8tdJ9BW', '3TVXtAsR1Inumwj472S9r4']"
19154,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6  ,0,['0p4nmQO2msCgU4IF37Wi3j']
19543,https://open.spotify.com/track/3g8sG483Es7NcJyXgkF1nT  ,0,"['13y7CgLHjMVRMDqxdx0Xdo', '181bsRPaVXVlUKXrxwZfHK']"
19557,https://open.spotify.com/track/2xE16muNCmhZwSOv3i1d1H  ,2,['31W5EY0aAly4Qieq6OFu6I']
19740,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn  ,1,['4q3ewBCX7sLwd24euuV69X']
